check_date,checked_at,tg,competition,comp_type,club_id,team_name,person_key,name,page_gp,page_g,page_a,el_gp,el_g,el_a,d_gp,d_g,d_a,matched
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,116610926,"Carlo, Nick",8,1,1,5,1,1,3,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,101904083,"Casey, Josh",11,2,0,8,1,0,3,1,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,116615241,"Garnett, Rodney",10,2,1,7,1,1,3,1,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,113355853,"Gruber, Joey",11,1,2,9,1,2,2,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,115164429,"Guarino, Vinny",6,1,0,5,1,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,59629007,"Hall, Matt",5,2,0,4,2,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,113600064,"Kantor, Brad",12,1,0,9,1,0,3,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,116615215,"Kelley, Izaiah",12,4,3,9,3,3,3,1,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,78239012,"Kersten, Daniel",10,0,1,7,0,0,3,0,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,113355854,"Luzio, Carl",12,0,2,9,0,2,3,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,115336414,"Molloy, Abby",10,1,2,8,1,0,2,0,2,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,87949189,"Reid, Greg",10,0,0,9,0,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,113355856,"Ross, Aidan",12,2,0,9,2,0,3,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,107785564,"Schaefer, Jack",8,2,8,5,1,4,3,1,4,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,46367868,"Wackenheim, Andrew",9,1,1,6,1,1,3,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,35216066,Nanner FC,35403035,"Wackenheim, Eric",9,0,0,7,0,0,2,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,75479677,nWo FC,10794047,"Andrews, Seth",10,2,1,9,2,1,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,75479677,nWo FC,112823177,"Black, Max",12,3,4,11,2,3,1,1,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,75479677,nWo FC,113555776,"Decker, Bryan",6,0,2,5,0,1,1,0,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,75479677,nWo FC,113324234,"Franclemont, Austin",11,2,3,11,3,3,0,-1,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,75479677,nWo FC,114949117,"Pickering, Evan",9,3,3,9,5,2,0,-2,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,75479677,nWo FC,115297327,"Rai, Ryan",11,1,2,11,1,1,0,0,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112421,3rd Division,league,75479677,nWo FC,112823205,"Stefanski, Evan",12,10,8,12,8,8,0,2,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15873505,"Abdulmalik, Ramsey",4,1,0,2,0,0,2,1,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15873599,"Abdulmalik, Sami",1,0,0,0,0,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,35236139,"Augustine, Scott",4,0,0,2,0,0,2,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,10853743,"Callocchia, Tomas",2,1,0,1,1,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,46400208,"Escobar, Mateo",6,5,1,4,4,0,2,1,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15844734,"Fusillo, Thomas",1,0,0,0,0,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,10819992,"Griffiths, Christopher",6,8,0,4,4,0,2,4,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,68246582,"Gunnersen, Reid",3,0,0,1,0,0,2,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15895862,"Hughes, J.J.",3,0,2,2,0,1,1,0,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,116671830,"Kaczorowski, John",1,0,0,0,0,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15868096,"Kempf, Pete",6,3,0,5,3,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,95809995,"Leighton, Gavin",5,3,2,3,3,2,2,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,35406491,"Lennox, Luke",6,4,3,4,3,2,2,1,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15849042,"Loncar, Brandon",3,1,0,2,1,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,10822268,"Love, Kirk",4,2,0,2,2,0,2,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,31485667,"Mangano, Ryan",6,5,1,4,5,0,2,0,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,10813847,"Morrissey, Colin",3,0,0,1,0,0,2,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,87945053,"Reber, Jake",4,1,1,3,1,1,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15916914,"Terpin, Brian",4,0,1,2,0,0,2,0,1,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,62122596,"Vosburg, Graham",5,2,0,4,2,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,106830132,Enigma FC,15849110,"Wood, Zack",2,0,0,1,0,0,1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,15849210,"Eastman, Zack",1,0,0,2,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,10861267,"Hammond, Luke",4,0,0,5,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,13305438,"Hanley, Sean",7,0,0,8,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,10793843,"Kirk, Kevin",5,0,1,6,0,1,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,92419090,"Kulwicki, Ken",5,0,0,6,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,13305440,"Littere, Bill",5,0,1,6,0,1,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,16415104,"Moonan, Christopher",6,0,0,7,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,18685808,"Schwaab, Tom",3,0,0,4,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,35823587,"Taylor, Mike",2,1,0,3,1,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,13299325,"Tredo, Dave",5,0,0,6,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116112420,Over 35,over35,112652919,Blue Heavy FC,13299314,"Williams, Brian",5,0,0,6,0,0,-1,0,0,key
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,10359035,Queenston FC,,"Buscaglia, Trey",2,0,0,0,0,0,2,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,95790543,"Buchanan, Craig",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,113354655,"Caceres, Nacho",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,68118326,"Hammer, Josh",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,26986828,"Hofschneider, Justin",2,0,1,1,0,1,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,101962122,"Leng, Van",1,0,0,0,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,87948749,"Loftus, Kevin",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,114943174,"MacDonald, Dominic",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,35524908,"Martin, Ian",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,15868598,"Pinzone, Phil",1,0,0,0,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,35699270,"Quinn, James",1,0,0,0,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,83559780,"Rider, Wesley",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,87550351,"Simic, Nemanja",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,,"Suazo, Gilberto",2,0,0,0,0,0,2,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,92847168,"Tramuta, Bryce",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,18647016,Buffalo United SS,83464080,"Walsh, Hunter",2,0,1,1,0,1,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537290,Tehel Cup,cup,95088661,Westside Blitz,,"Wangue, Ivan",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,10359111,Crimson Fire FC,,"Asbach, Michael",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,75479680,Honey Badgers,,"Jauch, Alex",2,0,0,0,0,0,2,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,75479680,Honey Badgers,,"LaBarbera, Isabelle",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,75479680,Honey Badgers,,"Schieber, Michael",2,0,0,0,0,0,2,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,75479680,Honey Badgers,,"Sofola, Olurotimi",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,95088658,United Warriors,,"Mukumbira, Adan",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,91696051,"Cappuccio, Dave",3,0,1,2,0,1,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,87422534,"Doak, Jeremy",3,0,0,2,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,101930086,"Dos Santos, Lucimar",4,1,0,3,2,0,1,-1,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,116514069,"Endich, Jacob",4,0,3,3,0,4,1,0,-1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,110798936,"Endich, Matthew",4,0,3,3,0,2,1,0,1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,98647624,"Fiutko, Drew",4,0,0,3,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,10819992,"Griffiths, Christopher",4,9,2,3,7,3,1,2,-1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,95809995,"Leighton, Gavin",2,1,0,1,1,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,35406491,"Lennox, Luke",4,0,2,3,0,1,1,0,1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,10822268,"Love, Kirk",2,1,1,1,1,0,1,0,1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,10813847,"Morrissey, Colin",4,0,1,3,0,1,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,68382214,"Norman, Brian",4,0,0,3,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,10819984,"Russell, Eric",2,1,0,1,1,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,35873281,"Sperrazza, Nick",4,1,1,3,1,2,1,0,-1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,68382237,"Volpe, Tommy",3,0,0,2,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537289,Wood Cup,cup,98469009,Infinity FC,16940611,"Waddington, Mathew",1,0,0,0,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,112652891,Mavericks FC,,"Suen, Kenneth",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,116113111,Midnimo FC,,"Campo villa, Mario Alberto",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,116113111,Midnimo FC,,"Osman, Mohamed",1,0,0,0,0,0,1,0,0,
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,112823177,"Black, Max",3,0,0,2,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,10797085,"Black, Robert",3,0,0,2,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,113140109,"Csicseri, Jacob",3,0,1,2,0,0,1,0,1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,113555776,"Decker, Bryan",3,0,0,2,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,113324234,"Franclemont, Austin",3,2,0,2,2,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,113318533,"Hillman, Brady",3,3,2,2,2,2,1,1,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,116736959,"Kathman, Isaac",4,0,0,3,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,115107291,"Magee, Noah",3,3,3,2,3,2,1,0,1,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,83420598,"Nenno, Nicholas",1,0,0,0,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,87988545,"Packman, Dakota",3,1,0,2,1,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,114949117,"Pickering, Evan",3,2,4,2,1,2,1,1,2,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,115297327,"Rai, Ryan",3,1,0,2,1,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,83272891,"Schupbach, Seth",3,0,0,2,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,110991459,"Snyder, Graham",2,0,0,1,0,0,1,0,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,112823205,"Stefanski, Evan",3,3,3,2,1,3,1,2,0,name
2026-08-05,2026-08-05T08:12:09-04:00,116537291,Matthews Cup,cup,75479677,nWo FC,11228579,"Weinert, Doug",3,0,0,2,0,0,1,0,0,name
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,91680724,"Albone, Coby",11,0,0,9,0,0,2,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,116625540,"Ardle, Oliver",6,0,2,4,0,2,2,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,116625566,"Bligh, Aidan",6,0,1,5,0,1,1,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,115165650,"Callard, Cole",10,8,5,8,8,3,2,0,2,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,111059655,"Choate, Trent",10,0,0,8,0,0,2,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,116665037,"Duffina, Luke",7,0,0,5,0,0,2,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,116665026,"Eisenhauer, Jameson",7,2,1,6,2,1,1,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,115126569,"Foley, James",12,0,0,10,0,0,2,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,91328792,"Husung, Greg",12,3,1,10,3,1,2,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,91680800,"Jones, Trenton",11,0,0,10,0,0,1,0,0,key
2026-08-08,2026-08-08T19:46:42-04:00,116112418,Championship,league,91257538,Medina Mustangs FC,91680836,"Leonard, Ethan",10,0,2,9,0,2,1,0,0,key
